,SMILES,Tanimoto_Similarity,Euclidian_distance
1443,NC1=C([O-])NC(c2ccccc2[N+](=O)[O-])=NN1O,0.12605042016806722,0.4689603580305991
1444,CC(=O)c1ccc(NC(=O)NC[C@H]2CCCN(c3ncccn3)C2)cc1,0.12150837988826815,0.11888064834652473
1445,COc1ccc(-c2nc3ccccc3[nH]2)cc1NC(=O)c1ccccc1F,0.11227701993704092,0.17400410058063426
1446,Cc1cccc(-c2c(N)noc2C2C(C)(C)C2(C)C)c1,0.11651469098277609,0.08143306560312912
1447,C=C(C)COc1cccc(NC(=O)N2CC[C@@H](COCC)C2)c1,0.13478260869565217,0.1276781774501953
1448,COc1ccsc1C(=O)N1CCc2c(cccc2N2CCOC2=O)C1,0.11049284578696343,0.2744916551791909
1449,CN1C(=O)[C@H]2C=C(Cl)[C@@H]1[C@H]1C(=O)N(c3ccccc3)C(=O)[C@@H]12,0.12698412698412698,0.2270959537178446
1450,C[C@H](NC(=O)c1ccc(C(C)(C)C)cc1)c1nnc2n1CCC2,0.1029723991507431,0.10749733729095531
1451,COCCn1/c(=N/C(=O)C2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)sc2ccccc21,0.11038430089942763,0.09810970077326142
1452,CC(C)[C@@H]1C[S@](=O)[C@H](C)C[NH2+]1,0.12895927601809956,0.28109072082145503
1453,C#CCOC(=O)[C@@H](C)NS(=O)(=O)c1cccs1,0.10043668122270742,0.07042417182934534
1454,CCc1ccccc1C[NH2+][C@@H]1CCC[C@H]1[C@@H]1CCC[NH2+]1,0.10666666666666667,0.5697675849648818
1455,Cc1ccc([C@H](NC(=O)C(=O)Nc2ccc(C(=O)NC3CC3)cc2)C2CC2)cc1,0.1259351620947631,0.06445026917332668
1456,Cc1cc2nc(CSC(=S)N3CCC(C)CC3)c(=O)[nH]c2cc1C,0.1283236994219653,0.06475572102225194
1457,CC1(C)Cc2c(sc(NC(=O)CCCN3C(=O)c4ccccc4C3=O)c2C#N)C(C)(C)[NH2+]1,0.11740331491712708,0.05128131230519189
1458,CC[NH+](CC)[C@@](C)(CC)[C@@H](O)c1cccc2cnccc12,0.13333333333333333,0.21052439669339437
1459,C=CCN(CC(=O)Nc1ccon1)C(=O)c1cccc(F)c1,0.14133333333333334,0.08608002498386645
1460,Cc1ccccc1OCC(=O)NCC1CC[NH+](Cc2ccco2)CC1,0.17080745341614906,0.1152574797349977
1461,NC(=O)[C@@H]1CCCN(C(=O)CCOc2ccc(Cl)cc2)C1,0.1346153846153846,0.11913638984095411
1462,C[C@@H]1CCCCN1C(=O)c1ccn(COc2ccc(F)cc2)n1,0.11614401858304298,0.13812748033789848
1463,COc1cc(N)ccc1NC(=O)[C@H](C)[NH+](C)C1CCCC1,0.13428571428571429,0.18899347367736696
1464,O=C(c1ccncc1)N1CCN(C[C@@H](O)c2ccccc2F)CC1,0.12981455064194009,0.13358752367337906
1465,CC1(C)CCCC[C@@H]1N1C(=O)c2ccc(N)cc2C1=O,0.1103448275862069,0.20883673428131846
1466,O=C(CCn1cnc2sc3c(c2c1=O)CCCC3)NC1CCCCCCC1,0.1175584024114544,0.1254411451471964
1467,O=C(Nc1[nH+]ccs1)NP(=O)([O-])[O-],0.07485604606525911,0.2643117965738001
1468,Cc1c(Cl)cccc1N1C(N)=C(C#N)[C@@H](c2ccccc2)C2=C1CCCC2=O,0.12002743484224966,0.6857762798899878
1469,Cc1ccsc1C[C@@]1(c2ccc(Cl)c(Cl)c2)NC(N)=NC1=O,0.11742133537989255,0.07906220210844661
1470,O=C(Nc1ccon1)c1cccc(F)c1,0.10738255033557047,0.18737648376410876
1471,NC(=S)c1ccc(C(=O)Nc2ccccc2)cc1,0.09607843137254903,0.09032455146860043
1472,Cc1ccc(CNC(=O)c2nc[nH]c2C(=O)NC2CCCCC2)o1,0.14177215189873418,0.06652658385659263
1473,Cc1cc(C)c(C(=O)Nc2cccc(S(C)(=O)=O)c2C)c(C)c1,0.10419026047565119,0.06491866243405643
1474,Cc1ccc(NC(=O)C(=O)N2CC[C@H]([N+]3=CCCC3)C2)cc1-n1cnnn1,0.12333965844402277,0.08344907720341446
1475,Brc1cc2c(cc1CN1CC[NH+](Cc3ccc4c(c3)OCCO4)CC1)OCCO2,0.12219101123595505,0.741776975702576
1476,CC[C@H]1C[NH2+]CC[C@H]1c1ccc(C)s1,0.11254019292604502,0.1557279391168541
1477,COC(=O)c1ccc(N2CCN(c3ccccc3Cl)CC2)[nH+]c1,0.10794044665012408,0.9300799385105549
1478,CS(=O)(=O)[N-]c1ccccc1NC(=O)c1cccc(Cl)c1Cl,0.1150990099009901,0.07103606166981487
1479,Cc1ccc(C2=[NH+]CCN2)c(O)c1,0.10887772194304858,0.17169345616832607
1480,CC[C@H](C(=O)N1CCCSC[C@H]1C[NH+](C)C)c1ccccc1,0.1251646903820817,0.14157659669767209
1481,COc1ccc(/C=C(/C(=O)NCc2ccccc2)c2nc3ccccc3[nH]2)c(OC)c1,0.11909650924024641,0.10981718403921441
1482,CC(C)(C)c1ccc(OCCCCN2C(=O)C(=O)c3ccccc32)cc1,0.11463664278403275,0.08038399111017365
1483,CCc1ccc(O)c(NS(=O)(=O)c2ccc(Cl)cc2)c1,0.09523809523809523,0.09979111723340703
1484,COc1ccccc1C(=O)NC[C@@]1([NH+](C)C)CCC[C@@H](C)C1,0.10704960835509138,0.13264035820324574
1485,Cc1cc(C)c(NC(=O)CNC(=O)N[C@H]2CCc3cc(F)ccc32)c(C)c1,0.12362030905077263,0.08466371782937468
1486,O=C(NCc1[nH+]ccn1CCc1ccccc1)N1CC[NH+](C2CC2)CC1,0.12929848693259974,0.23268254352734172
1487,Cn1ncc(C(=O)Nc2ccnc(Oc3ccccc3)c2)c1C(F)F,0.13291796469366562,0.11787266710837484
1488,CCN(CC)c1ccccc1-c1ccccc1,0.09441233140655106,0.37230418726424064
1489,Cc1ccsc1CNC(=O)c1cccc(N2CCCNC2=O)c1,0.1206896551724138,0.07828423502680923
1490,CN(C)C(=O)NC(=S)c1cccc2ccccc12,0.08440366972477065,0.10814643286561443
1491,CC1CC[NH+](Cc2ccc(NC(=O)C[C@H]3Oc4ccccc4NC3=O)cc2)CC1,0.12134831460674157,0.10904541534362773
1492,C[C@H](C(=O)c1c(N)n(C)c(=O)n(C)c1=O)N1CCSC(C)(C)C1,0.1302127659574468,0.08109351030532275
1493,CC(C)(C)OC(=O)N1CC[C@H](C[S@@](=O)c2ccccc2Br)C1,0.13360881542699724,0.08787364753669077
1494,COc1cccc(/C=C2\Oc3cc(OC(=O)[C@@H]4CCCO4)cc(C)c3C2=O)c1OC,0.13526970954356846,0.08814761057831268
1495,CCCn1cc(C(=O)Nc2ccc(Cl)cc2)c2nn(-c3ccccc3)c(=O)c-2c1,0.11806043569922699,0.10036951035236223
1496,CCOC(=O)Cc1ccc(NC(=O)N2CCCCC[C@@H]2c2cccs2)cc1,0.1242603550295858,0.0947328982251318
1497,CCCNC(=O)/C=C/c1c(C)nn(Cc2ccccc2Cl)c1C,0.16430260047281323,0.07188571838525412
1498,O=C(CNC(=O)C1CCCC1)NCC1(CN2CCOCC2)CCCCC1,0.13333333333333333,0.06556318579911886
1499,O=S1(=O)CCC(N[C@@H]2CC[NH2+]C2)CC1,0.11085450346420324,0.4906763760399488
1500,CN(C)C(=O)c1nn(Cc2ccccc2)c2c1CN(C[C@@H]1C=NN=C1c1ccccc1)CC2,0.12020648967551623,0.13484723628566525
1501,COc1ccc2c(c1)C=C(C(=O)N[C@@H](C#N)c1ccc(Cl)cc1)CO2,0.1447084233261339,0.10377662869376045
1502,CCc1ccc([C@H](CO)NC(=O)[C@H]2CSCCS2)cc1,0.12086330935251799,0.10416314573533426
1503,Cc1cc2c(o1)CC(C)(C)C[C@@H]2NC(=O)N[C@@H]1C=C[C@H](CO)C1,0.13988657844990549,0.1001474169978208
1504,Cc1ccc(Cc2nnc(NC(=O)/C=C/c3c(C)nn(C)c3C)s2)cc1,0.13076923076923078,0.06667810863010759
1505,Cc1cccc(CSc2nnc(NC(=O)/C=C/c3ccco3)s2)c1,0.23570432357043236,0.06440777852741275
1506,C[C@@H]1CCCCN1C(=O)Cn1c(=O)n(Cc2ccco2)c2ncccc21,0.1360759493670886,0.11333076979132065
1507,C[NH2+][C@@H](C)c1cc(F)c(C)cc1Sc1cnccn1,0.1135005973715651,0.22293795213210063
1508,O=C(NN1CCOCC1)c1ccc(-n2ccnn2)cc1,0.12071535022354694,0.17955224231393857
1509,C[NH+]1CCN([C@H](CNC(=O)Nc2ccccc2)c2ccsc2)CC1,0.12141882673942701,0.107088372108962
1510,O=C(CCCc1nc2ccccc2c(=O)[nH]1)Oc1cc(Cl)ccc1Cl,0.09942196531791908,0.0706916713476335
1511,Cn1c(=O)ccn(CC(=O)OC[C@H]2CCCCO2)c1=O,0.10037641154328733,0.13555078145703264
1512,C[C@@H](C1CC1)N(C)C(=O)c1ccc([N-]S(=O)(=O)c2cccs2)cc1,0.12056737588652482,0.07073378878819934
1513,O=C(N/N=C1/C(=O)N(Cc2ccccc2)c2ccccc21)c1ccc(Cl)cc1,0.11130284728213978,0.11350569021050878
1514,CCOc1cc(N[C@H]2CCCCC2(C)C)ncn1,0.07418397626112759,0.1256004013184023
1515,COc1ccc(C[NH+]2CCC[C@@H](c3nnc4n3CCC4)C2)c2ccccc12,0.11702127659574468,0.8349714080740732
1516,COc1cc(NC(=O)O[C@@H]2CC[C@@]3(C)[C@@H]4CC(=O)O[C@@H]4CC[C@H]3[C@]2(C)CO)cc(OC)c1,0.09587378640776699,0.11112871883922942
1517,COc1ccc(N(Cc2ccon2)S(=O)(=O)c2ccccc2)cc1,0.09936575052854123,0.11108840587526582
1518,COc1ccc([C@H]([NH3+])[C@]2(C)CCCO2)cc1C,0.1196808510638298,0.1744939200821685
1519,COc1ccc2c(c1)N(C)/C(=C1\SC(=S)N(c3ccccc3)C1=O)S2,0.11216314639475601,0.11326668947857793
1520,O=C(OCCO)c1ccc(Cl)c(S(=O)(=O)N2CCc3ccccc32)c1,0.10315430520034101,0.08119887211518677
1521,COc1ccc(S(=O)(=O)N2CCC[C@@H](C(=O)/N=c3\sc4cc([N+](=O)[O-])ccc4n3C)C2)cc1,0.1165644171779141,0.08754466966769794
1522,C[C@H]1CCCCN1C(=O)C[NH+]1CCC[C@@H]1C[NH+]1CCCCC1,0.12678936605316973,0.3308844246182909
1523,Cc1nc(Nc2nccs2)cc([C@H]2CCCN2C(=O)c2cccnc2)n1,0.11798209926769732,0.17210828605877274
1524,C[C@H]1C[C@H]([NH3+])CN(CCC(=O)Nc2cccc(F)c2)C1,0.12056737588652482,0.3279491731253523
1525,CC[NH2+][C@H](c1ccc(Cl)cc1F)[C@@H]1CCCO1,0.14089775561097256,0.4071945080210803
1526,CCCC[C@@H]1CCC[C@@H]1NS(=O)(=O)c1cc(C(N)=O)n(C)c1,0.10718002081165452,0.06385177805811545
1527,Cc1cc2[nH]c(=O)[nH]c2cc1NC(=O)c1ccccc1,0.1145320197044335,0.08661557271775762
1528,COc1ccc([C@H](C)NC(=O)N[C@H]2c3ccccc3C[C@@H]2O)cc1OC,0.122334455667789,0.18489814793072162
1529,O=C(Cn1nc2n(c1=O)-c1ccccc1C1=[NH+]CCCN12)NCc1cccs1,0.12144212523719165,0.09627128786819074
1530,O=C(CSCc1ccccc1)NC(c1ccccc1)c1ccccc1,0.11235955056179775,0.0662398128963749
1531,C[NH+](CCn1c(=O)oc2cccnc21)Cc1cccc(C#N)c1,0.112,0.2962677668076407
1532,Cc1nc(-c2cccs2)cc([C@H]2C[NH+]3CC[C@H]2C[C@@H]3CNC(=O)c2ccccc2)n1,0.11885895404120443,0.06829037504527652
1533,Cc1cccc(C2=CCN(C(=O)c3cccnc3-n3cccn3)CC2)c1,0.14385353095030515,0.1155846746742188
1534,Cc1c(C(=O)N2CCC[C@@H](n3cc[nH+]c3)C2)sc2ccc(F)cc12,0.11982758620689656,0.17222351581218542
1535,Cc1ccc(C[C@@H](C)[NH+](C)Cc2c(C)n(C)n(-c3ccccc3)c2=O)cc1,0.12017543859649123,0.272691579878481
1536,COC(=O)c1ccc2c(c1)N(CC(=O)Nc1cccc(C)c1)C(=O)c1ccccc1S2(=O)=O,0.11567164179104478,0.10231578477792819
1537,Cc1ccc(CN2C(=O)/C(=C/c3c(C)c(C#N)c(=O)n(C)c3N3CC[NH+](C)CC3)SC2=S)cc1,0.11898569570871262,0.07195585364467191
1538,CC(=O)NCCNC(=O)N1CC[NH+](C2CCCC2)CC1,0.12643678160919541,0.1233183386454763
1539,CC(=O)Nc1ccc(NC(=O)COc2ccc(C=O)cc2Cl)cc1,0.10914927768860354,0.08856065554722692
1540,Cc1ccc(C(=O)N2CCC(CC(=O)NCCc3ccco3)CC2)cc1,0.18370607028753994,0.0797466353698338
1541,COc1ccc(-c2cc(C(F)(F)F)n3nc(C(=O)Nc4cc(C)ccc4O)cc3n2)cc1,0.11394302848575712,0.24212312929617225
1542,NC(=O)c1ccc(Nc2ccc(F)cc2)c([N+](=O)[O-])c1,0.10437235543018336,0.2852077242009363
1543,CC(C)[C@H](NC(=O)C(=O)Nc1cccnc1Cl)C(=O)N1CCCC1,0.12058465286236297,0.06586902786931743
1544,Cc1ccc([C@@H](C)Nc2ccc3[nH]c(=O)[nH]c3c2)cc1F,0.12258064516129032,0.1332542513769495
1545,Cn1c(=O)n(C)c2cc(NS(=O)(=O)c3ccc(Br)cc3)ccc21,0.08804347826086957,0.08521407907014396
1546,C[C@H]1OCC[C@H]1C(=O)N1CCN(c2ccc(F)cc2)CC1,0.12994350282485875,0.1526860382802526
1547,COc1cc(/C=N/NC(=O)c2ccccn2)ccc1OC(=O)c1ccccc1Cl,0.11843575418994413,0.07314226866106129
1548,CO[C@]1(C)C[C@@H](NC(=O)NCC[C@@H](C)O)C1(C)C,0.08771929824561403,0.08802479834619008
1549,CSC1(CNC(=O)N(C)[C@@H](C)Cc2ccc(C)cc2)CCOCC1,0.1187683284457478,0.07397899736264874
1550,O=C1CSc2ccc(NC(=O)C3CCCC3)cc2N1,0.10315186246418338,0.10766522574706208
1551,COC(=O)c1cccc(NC(=O)C2CCN(C(=O)c3ccc(OC)c4ccccc34)CC2)c1,0.1267605633802817,0.15956187627661464
1552,CNc1ccc(CNc2cc(F)ccc2OC)cc1[N+](=O)[O-],0.10335917312661498,0.2656456805162282
1553,CCCCn1nccc1NC(=O)[C@H]1CS[C@]2(C)CCC(=O)N12,0.12147134302822926,0.07562919519872592
1554,COCc1ccccc1C(=O)OCc1nc(-c2ccccc2)no1,0.08040201005025126,0.11344906953611131
1555,C#CCNC(=O)Cn1ccnc1C#N,0.08787346221441125,0.09423644262706324
1556,CCSc1nc2c(c(=O)[nH]1)[C@H](c1ccc([N+](=O)[O-])cc1)/C(=C(\[O-])OC)C(C)=N2,0.11103302881236823,0.0993326929023513
1557,O=C(Cl)c1ccc([N+](=O)[O-])cc1,0.08428246013667426,0.19344943459082883
1558,Cc1ccnc2nc(C(=O)O[C@@H](C)C(=O)N3CCCCCC3)nn12,0.12133468149646107,0.0795957427739403
1559,CC[C@@H]1C(=O)NCCN1C(=O)/C=C/c1cc(Br)ccc1F,0.18601398601398603,0.06748790903493707
1560,CCOC(=O)c1ccc(OCC(=O)Nc2c(C)cccc2C)cc1,0.11603053435114503,0.13349170789558065
1561,CCc1n[nH]c(C(=O)N(C)[C@H]2COC[C@H]2C(=O)[O-])n1,0.11967779056386652,0.08906431788622586
1562,C[C@@H]1CCc2nc3ccccc3c(C(=O)OCC(=O)C(C#N)=C3Nc4ccccc4N3)c2C1,0.11226765799256505,0.08443256084294767
1563,C[C@@H]1CC(Nc2nc(Br)cs2)C[C@@H](C)C1,0.08029197080291971,0.2137229816749641
1564,Cc1cc(C)n(-c2ccc(N3CCN(c4ccc(F)cn4)CC3)nn2)n1,0.10828625235404897,0.1411968494464589
1565,CCC(CC)(NC(=O)N(CC(F)(F)F)C(C)C)C(=O)[O-],0.12131715771230503,0.1179590118384844
1566,OCC1(Cc2ccccc2)CC[NH+](Cc2cccc(F)c2)CC1,0.131175468483816,0.3824176597415927
1567,O=C(CCc1cccnc1)N1CCN(CC(=O)N2CCCCC2)CC1,0.13416815742397137,0.07506112790603847
1568,C[NH+](Cc1ccc(Sc2ncccn2)o1)Cc1[nH]nc2c1CCCC2,0.13029989658738367,0.16739531055429108
1569,CNC(=O)c1cccc(NC(=O)[C@@H](C)Oc2ccc(Br)cc2)c1,0.1173974540311174,0.11750569256327624
1570,O=C(NCc1ncccc1F)Nc1cnc(-c2ccccc2)s1,0.09413067552602436,0.1387911760456423
1571,CC[NH2+][C@@H](CSC)c1sccc1C,0.10126582278481013,0.1386700213718237
1572,COCCCN1C(=O)/C(=C2/C[C@@H](c3cn(Cc4ccccc4)c4ccccc34)NN2)C(=O)N=C1[O-],0.12211668928086838,0.15479222008110183
1573,C[NH+](CC[C@@H]1CCCC[NH+]1C)Cc1nc(-c2ccco2)no1,0.1330891330891331,0.28282529002248663
1574,COc1ccc(C(=O)Nc2cc3c4c(c2)CC(=O)N4CCC3)c(OC)c1,0.1164021164021164,0.2354652870598521
1575,C[C@H]1CCC[C@@H](N(C)C(=O)Nc2ccc3c(c2)oc(=O)n3C)C1,0.125,0.19377415273705023
1576,COc1cccc(CNS(=O)(=O)c2cc(-c3nc(-c4ccccc4)no3)sc2C)c1,0.10223642172523961,0.08386169696659662
1577,COc1ccc(N2C(=O)CCS2(=O)=O)cc1S(=O)(=O)Nc1ccc(NC(C)=O)cc1,0.112488928255093,0.06602269450896513
1578,CC(=O)N1N=C(N)S[C@@]1(C)c1ccccc1,0.12413793103448276,0.15698306923469826
1579,CCOc1ccc(CNC(=O)Cc2c(C(=O)[O-])c(C)cn2C)cc1,0.11477045908183632,0.1783992191680256
1580,COc1ccc(CCNC(=O)Cn2ncc3ccccc3c2=O)cc1OC,0.12008978675645342,0.11896783978077559
1581,Cc1nc(-c2cccs2)sc1-c1ccc(=O)n(CCNC(=O)/C=C/c2ccc(F)cc2)n1,0.1308698999230177,0.06489778663502768
1582,O=C(C1=C([O-])C(=O)N(c2nccs2)[C@@H]1c1ccc(Br)cc1)c1ccc(Cl)cc1,0.11352821210061183,0.13981782296938383
1583,O=C(CNC(=O)c1ccoc1)Nc1cc(C(F)(F)F)c[nH]c1=O,0.13018433179723501,0.1226499202100944
1584,C[C@H](NC(=O)N1CCC[C@@H]([NH+]2CCCC2)CC1)c1ccc(Cl)s1,0.1285140562248996,0.09969998281172296
1585,O=C([O-])[C@@H]1CCC(=O)N(CCCOC2CCCCC2)[C@H]1c1ccco1,0.14545454545454545,0.16023745139257
1586,N#Cc1ccncc1N1CCN(C(=O)c2ccc(Cl)cc2)CC1,0.11883691529709228,0.07867081566059018
1587,COc1ccc(-c2nnc(/C=C/c3cccs3)o2)cc1,0.11855670103092783,0.13153327416966662
1588,C[C@H](CC(=O)c1cccs1)NC(=O)C[C@H](O)c1ccccc1,0.1151603498542274,0.053889856032171814
1589,CCCn1c(CN2CCOCC2)nc2cc(NC(=O)c3ccc(Cl)cc3)ccc21,0.12320916905444126,0.07681706936734999
1590,CCC1CCC2(CC1)NC(=O)N(CC(=O)N[C@@H]1CCCC[C@@H]1C)C2=O,0.12287104622871046,0.06141204342986017
1591,CO[C@H](/C([O-])=N/S(=O)(=O)c1ccc(C)cc1)c1ccccc1,0.09031413612565445,0.20957983560306198
1592,Cc1ccc(Cl)c(-c2nccn2CCCn2ccnc2)c1F,0.10822510822510822,0.21560757351787044
1593,CCN(C[C@@H]1CC[NH+](Cc2ccc(F)c(F)c2)C1)CC(F)(F)F,0.16515426497277677,0.5268138503786501
1594,CC(C)[C@@H]1CSC[C@@H](C(=O)[O-])[NH2+]1,0.11563169164882227,0.22271865715972783
1595,CC[S@@](=O)[C@H]1CCCC[C@@H]1NC(=O)NCCCn1cc[nH+]c1,0.1093969144460028,0.06499887779437487
1596,CCn1cc(CN2CCC([NH+]3CCC[C@@H](C(=O)N4CCOCC4)C3)CC2)cn1,0.12704918032786885,0.11512682428526677
1597,O=C(COC(=O)COc1ccccc1)Nc1cc2c(cc1Cl)C(=O)c1ccccc1C2=O,0.1116751269035533,0.08455311059901989
1598,COc1ccc(-c2n[nH]cc2CN2CCC[C@H](c3nc(C)cs3)C2)cc1,0.1122942884801549,0.2148829014967754
1599,C[C@@H]([NH2+][C@H](C)c1nc2c(s1)CCCC2)c1nc(C(C)(C)C)cs1,0.10949720670391061,0.14540091102394812
1600,CCn1/c(=N/C(=O)c2ccccc2S(C)(=O)=O)sc2cc([N+](=O)[O-])ccc21,0.10763358778625955,0.06743600584359966
1601,CCN(C(=O)CNC1(c2ccc(F)cc2)CCOCC1)C1CC1,0.13378378378378378,0.14826014495987413
1602,CC(C)OCCCN1C(=O)CC[C@H]1c1c(-c2ccc(F)cc2)[nH]c2ccccc12,0.11041503523884104,0.29183594489051723
1603,C[C@H](Oc1ccccc1C(N)=O)C(=O)N1CCC(Cc2ccccc2)CC1,0.12020460358056266,0.07771766834249275
1604,COC(=O)c1ccccc1NC(=O)NCc1cccs1,0.11066666666666666,0.16921123704751434
1605,O=C(NCc1cc(C2CC2)[nH]n1)c1cc2c([nH]c1=O)CCCCC2,0.0980565371024735,0.11441469560656722
1606,CCC[C@H]1C[C@H]1NC(=O)C(=O)Nc1cnc(-c2ccccc2)s1,0.10223266745005875,0.06709413232962301
1607,O=C(/C=C/c1cncc(F)c1)N[C@@H]1CCC[NH+](C2CCCCC2)C1,0.18098159509202455,0.09126396669522316
1608,CN(C)c1ccc([C@H]([NH3+])CO)cc1,0.1053864168618267,0.48166948957098854
1609,C[NH+](C)[C@@H](CNC(=O)NC[C@@H]1CN2CCCC[C@@H]2CO1)Cc1ccccc1,0.14484679665738162,0.1557614930175238
1610,Cc1ccc(C(=O)N2CC[C@]3(CCC[NH+](Cc4ccc(F)cc4)C3)C2)c(=O)[nH]1,0.11663066954643629,0.2942359472176019
1611,O=C(c1ccc(Oc2ccccc2)cc1)[C@@H]1CCCN(C(=O)CCn2cnnn2)C1,0.1263537906137184,0.10635867463477494
1612,Cc1cc2n([nH+]1)C[C@@H](C[NH2+]C[C@@H]1CCCN(Cc3ccccc3)C1)CN2,0.12727272727272726,0.2900458082687106
1613,c1ccc([C@@H]2CC[NH+](C[C@@H]3Cc4[nH+]c[nH]c4CN3)C2)cc1,0.11059907834101383,0.6415143845166654
1614,CCNC(=O)CN1CCN(C(=O)N[C@H]2C[C@@H](OCC)C23CCCCC3)CC1,0.11548556430446194,0.07632237870599529
1615,C[C@H]([NH2+][C@@H]1CCC[C@@H]1[C@@H]1CCC[NH2+]1)C1CCCCC1,0.08857808857808858,0.1269710509812894
1616,C[C@@H]1CN(c2ccc(Br)cc2N)C[C@@H]1C,0.12571428571428572,0.7481213737154288
1617,CC(C)CC[C@H]1CCC[C@H]1NC(=O)c1cnc([C@@H]2CCCO2)s1,0.10458911419423693,0.06446896686353125
1618,C[C@H]1[C@@H](C(=O)[O-])CCN1C(=O)N1CCn2cnnc2C1,0.12962962962962962,0.1372373140571632
1619,Cc1ccccc1N1C(=O)N(CC(=O)Nc2nccs2)c2ccccc2S1(=O)=O,0.10622462787550745,0.07701198429694835
1620,Cc1cc(C)cc(NC(=O)Nc2cn(C)c(=O)c3ccccc23)c1,0.11072664359861592,0.1005311361516299
1621,N#Cc1ccc(N2CCC(NC(=O)C3=NO[C@@H](c4ccccc4)C3)CC2)nc1,0.11254980079681275,0.10323031395332152
1622,CCO[C@H](C)c1noc(CN2CCN(C(=O)c3ccc(C)o3)CC2)n1,0.13882618510158012,0.09441681283962908
1623,N#Cc1cccc(NC(=O)CS[C@@H]2N=C3C=C(c4ccccc4)N=C3C(=O)N2Cc2ccccc2)c1,0.11798152096659559,0.07554196068856799
1624,COc1cc([C@@]2(C[NH2+]C3CC3)CC[C@H]2C)ccc1C,0.11424731182795698,0.16728772233583847
1625,Cc1cc2cc(C(=O)N3CC[C@@H](CN4CCOCC4)C3)oc2cc1C,0.15332581736189402,0.11054144193130933
1626,COC(=O)C(C)(C)[C@@H]1CCC[NH+](CCCF)C1,0.16096579476861167,0.19067332853853472
1627,O=[N+]([O-])/C(c1ccc(Br)cc1)=[N+](/[O-])O,0.09423076923076923,0.24923286125306304
1628,Cc1cc(N[C@H](c2ccccc2)c2ccco2)n2nc(C)cc2n1,0.12033898305084746,0.1129826945536579
1629,COc1cccc(C[C@@H](C)[C@H](C)[NH2+]C2CC2)c1,0.12233009708737864,0.22898281255008998
1630,CC[C@@H]1CCC[C@@H](n2nnc(N)c2C)C1,0.09198813056379822,0.2569689332268797
1631,C[C@H]1[C@H](/C=N/NC(=O)[C@@H]2C=C(c3ccc4ccccc4c3)N=N2)[C@@H](C)NN1c1ccccc1,0.124765478424015,0.08423498460858361
1632,CC(C)Oc1ccc(NC(=O)C(=O)N[C@@H]2CCCC2(C)C)c(F)c1,0.10424710424710425,0.10244635230286338
1633,C[C@H]1SCCN(Cc2cnc(C3CC3)s2)[C@@H]1C,0.12632978723404256,0.1366576304086186
1634,Cc1noc(NC(=O)[C@@H](C)NC(=O)c2ccc(Br)s2)n1,0.12128418549346016,0.0741960468791399
1635,CC(C)CCOc1c(Cl)cc(Cl)cc1C=O,0.09539473684210527,0.0812209853258858
1636,CCSC[C@H](Cc1nc2ccccc2n1C)[NH2+]C,0.10124826629680998,0.13006461870386446
1637,C[C@H]1CCN(C(=O)c2cccc(-n3ccnn3)c2)C[C@@H]1O,0.12696493349455865,0.3180103643393861
1638,COC(=O)c1cccc(/C=C/[NH+](C)C)c1[N+](=O)[O-],0.11802030456852793,0.17804526031588006
1639,C[S@](=O)c1ccc(CNC(=O)Cc2ccccc2F)cc1,0.10214168039538715,0.10366441258767936
1640,Cc1ccc(NC(=O)NCc2ccncc2)cc1C(F)(F)F,0.11653543307086614,0.15716921891141766
1641,C[C@H](Oc1ccc(C#N)cc1)/C([O-])=N/S(=O)(=O)Cc1ccc(F)cc1,0.09831460674157304,0.10865478852518509
1642,O=c1c(Cl)c(Cl)cnn1Cc1cc(Cl)c2c(c1)OCCCO2,0.10458167330677291,0.17507034063681276
1643,COCCN(CC(C)C)S(=O)(=O)c1cccc(Br)c1,0.11128284389489954,0.0810914059895572
1644,COc1ccc([C@@H](C#N)c2cnccn2)cc1OC,0.11795543905635648,0.19305637234489087
1645,CC(C)N(C)C(=O)[C@@H]1CN(C(=O)c2ccco2)C[C@@H]1c1cccc(C(F)(F)F)c1,0.1442495126705653,0.16908566251651547
1646,Cc1ccc(OCCC(=O)N2Cc3ccccc3C[C@H]2C(N)=O)c(C)c1,0.11995863495346432,0.08847721424182327
1647,CCc1n[nH]c(SCC(=O)NC[C@H]2[NH+]=NC(=O)c3ccccc32)n1,0.1144385026737968,0.06118120471787847
1648,NC(=O)NC(=O)CSc1nnnn1C1CCCCC1,0.0975609756097561,0.08285015811538425
1649,CCOc1ccccc1NC(=O)[C@@H]1CN(S(=O)(=O)c2ccc(C)cc2)c2ccc(C)cc2O1,0.10925039872408293,0.08129723064235705
1650,[NH3+]Cc1ccnn1C[C@@H]1C[C@H]2CC[C@@H]1C2,0.10684474123539232,0.1489441941850995
1651,N#CCN(Cc1ccccc1)S(=O)(=O)C[C@H]1CCCCO1,0.11156462585034013,0.08291638827489303
1652,Cc1csc(CN2CCC(=O)[C@@H](C)[C@@H]2C)n1,0.11922503725782414,0.16521459558606078
1653,CN1C(=O)[C@H]2C=CC=C[C@@H]2N=C1SCc1ccccc1Br,0.1420059582919563,0.08248925515584654
1654,NC(=O)CN(CC(N)=O)C(=O)[C@@H]1CCC[NH+](Cc2ccccc2)C1,0.1461794019933555,0.07400286687106258
